claim_id,source_file,source_claim,parameter_id,environment,claim_type,production_value,production_unit,source_id,source_value_if_available,conflict_type,conflict_reason,resolution_status
f038ffb94112ce93,reference/combined-chlorine-explained.html,Ideal Range Parameter Value Notes Combined Chlorine (CC) <0.5 ppm Above 0.5 ppm requires breakpoint shock Free Chlorine (FC) 1–3 ppm FC must substantially exceed CC for proper sanitation Total Chlorine (TC) Equal to FC TC = FC when CC is near zero (ideal state) Symptoms When Too Low Symptom What It …,combined_chlorine,unspecified,RANGE,0.5,ppm,,,CLAIM_FAMILY_GAP,"Value describes a shock/breakpoint-treatment scenario, correctly outside the routine-maintenance range it was checked against -- no numeric shock-treatment range exists in the claim family yet (see SHOCK-CLAIM-FAMILY-DECISION.md).",REQUIRES_EXPERT_REVIEW
7ed88dd69e5083a4,reference/combined-chlorine-explained.html,Every pool forms some combined chlorine; the goal is to keep it below 0.5 ppm through regular shocking.,shock_treatment,pool,RANGE,0.5,ppm,,,CLAIM_FAMILY_GAP,"Combined-chlorine shock-trigger threshold attributed to shock_treatment parameter; belongs to the CC 0.4/0.5 discrepancy already tracked separately, and to the shock claim-family gap.",REQUIRES_EXPERT_REVIEW
707f09476f049f16,reference/common-pool-chemistry-mistakes.html,Not testing regularly Test chlorine and pH at least 2–3 times per week.,ph,unspecified,RANGE,2-3,ph_units,,,EXTRACTION_ARTIFACT,"Number describes testing/dosing FREQUENCY (""N times per week/day""), not a chemistry-parameter value.",NOT_A_CHEMISTRY_CLAIM
d2df890efcd3800e,reference/cya-matrix.html,CYA above 100 ppm: plan a 40–50% partial drain and refill.,cyanuric_acid,unspecified,RANGE,100,ppm,,,CONTEXT_MISMATCH,"Remediation-action threshold (""above 100 ppm: partial drain""), intentionally above the target range.",FALSE_CONFLICT
085c8ef54030d00c,reference/cyanuric-acid-explained.html,"CYA protects outdoor pool chlorine from UV light; without it, FC is destroyed in hours Ideal range: 30–50 ppm for traditional pools; 60–80 ppm for salt water pools Above 100 ppm causes ""chlorine lock"" — FC is present but largely ineffective CYA does not break down naturally; the only way to lower it…",free_chlorine,pool,RANGE,30-50,ppm,,,CONTEXT_MISMATCH,"""Above/exceeds"" threshold phrasing describing a too-high condition, consistent with (not contradicting) the canonical range's own maximum (3).",FALSE_CONFLICT
5cb2d9b9b60b3f7e,reference/cyanuric-acid-explained.html,"CYA protects outdoor pool chlorine from UV light; without it, FC is destroyed in hours Ideal range: 30–50 ppm for traditional pools; 60–80 ppm for salt water pools Above 100 ppm causes ""chlorine lock"" — FC is present but largely ineffective CYA does not break down naturally; the only way to lower it…",salt,pool,RANGE,60-80,ppm,,,EXTRACTION_ARTIFACT,"Multi-column reference-table structure detected; not individually confirmed, but structurally at elevated risk of column cross-attribution (see TABLE-EXTRACTION-LIMITATION.md) -- quarantined from scientific/provenance decisions pending individual review, not treated as a confirmed value conflict.",REQUIRES_EXPERT_REVIEW
e65f28770bb8b0ad,reference/cyanuric-acid-explained.html,"CYA protects outdoor pool chlorine from UV light; without it, FC is destroyed in hours Ideal range: 30–50 ppm for traditional pools; 60–80 ppm for salt water pools Above 100 ppm causes ""chlorine lock"" — FC is present but largely ineffective CYA does not break down naturally; the only way to lower it…",salt,pool,RANGE,100,ppm,,,EXTRACTION_ARTIFACT,"Multi-column reference-table structure detected; not individually confirmed, but structurally at elevated risk of column cross-attribution (see TABLE-EXTRACTION-LIMITATION.md) -- quarantined from scientific/provenance decisions pending individual review, not treated as a confirmed value conflict.",REQUIRES_EXPERT_REVIEW
9df5e01450668d50,reference/cyanuric-acid-explained.html,"Why It Matters Without CYA, an outdoor pool can lose 75–90% of its free chlorine within 2–4 hours of direct sunlight, making maintenance both expensive and ineffective.",free_chlorine,pool,RANGE,75-90,%,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes what fraction/percentage of the parameter is in a particular chemical form/state, not a concentration target.",NOT_A_CHEMISTRY_CLAIM
42e25d0a42694846,reference/cyanuric-acid-explained.html,Ideal Range Parameter Value Notes CYA (outdoor pools) 30–50 ppm Below 20 ppm: significant UV loss; above 80 ppm: reduced effectiveness CYA (salt water pools) 60–80 ppm Slightly higher to compensate for continuous SWG output CYA (indoor pools) 0 ppm No UV exposure; CYA unnecessary and may impair sani…,cyanuric_acid,pool,RANGE,20,ppm,,,CONTEXT_MISMATCH,"""Above/exceeds"" threshold phrasing describing a too-high condition, consistent with (not contradicting) the canonical range's own maximum (15).",FALSE_CONFLICT
fd66fe77206c8c26,reference/cyanuric-acid-explained.html,Ideal Range Parameter Value Notes CYA (outdoor pools) 30–50 ppm Below 20 ppm: significant UV loss; above 80 ppm: reduced effectiveness CYA (salt water pools) 60–80 ppm Slightly higher to compensate for continuous SWG output CYA (indoor pools) 0 ppm No UV exposure; CYA unnecessary and may impair sani…,salt,pool,RANGE,60-80,ppm,,,CONTEXT_MISMATCH,"""Below/under"" threshold phrasing describing a too-low condition, consistent with (not contradicting) the canonical range's own minimum (2700).",FALSE_CONFLICT
e16e68553dcf7a0b,reference/cyanuric-acid-explained.html,"Without it, outdoor pools lose up to 90% of FC in a few hours of direct sunlight.",free_chlorine,pool,RANGE,90,%,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes what fraction/percentage of the parameter is in a particular chemical form/state, not a concentration target.",NOT_A_CHEMISTRY_CLAIM
58f88e8920d4119c,reference/datasets/chemical-properties/index.html,"DPD test kit (free chlorine reagent), digital photometer, ORP probe ppm mg/L HOCl (hypochlorous acid) {""pH7_2"":67,""pH7_4"":54,""pH7_6"":40,""pH8_0"":22} ph cyanuric-acid temperature sunlight bather-load combined-chlorine total-chlorine cyanuric-acid Cool, dry, well-ventilated area.",ph,unspecified,RANGE,8,ph_units,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
d07f9ec83f890e7c,reference/datasets/chemical-properties/index.html,"DPD test kit (free chlorine reagent), digital photometer, ORP probe ppm mg/L HOCl (hypochlorous acid) {""pH7_2"":67,""pH7_4"":54,""pH7_6"":40,""pH8_0"":22} ph cyanuric-acid temperature sunlight bather-load combined-chlorine total-chlorine cyanuric-acid Cool, dry, well-ventilated area.",ph,unspecified,RANGE,0,ph_units,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
8f41d86dab0a7c92,reference/datasets/chemical-properties/index.html,Very alkaline water (pH > 8.2) reduces chlorine effectiveness. total-alkalinity Total Alkalinity HCO₃⁻ / CO₃²⁻ / OH⁻ alkalinity pH buffer.,ph,unspecified,RANGE,8.2,ph_units,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
f40c351ca4ba48e1,reference/datasets/chemical-properties/index.html,"Sulfuric acid titration (TA drop test), DPD combo kit ppm mg/L as CaCO₃ — — muriatic-acid baking-soda aeration co2-offgassing ph-parameter calcium-hardness lsi-parameter N/A — water parameter Low TA causes pH instability.",ph,unspecified,RANGE,2,ph_units,,,RANGE_MISMATCH,"Value 2-2 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-hottub-chlorine-routine (7-7.8), range-ph-hottub-bromine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
2282515c6ceed05a,reference/datasets/chemical-ranges/index.html,"At CYA 50 ppm, minimum FC is 4 ppm per TFPC guidelines. residential-pool-combined-chlorine residential-pool combined-chlorine ppm {""min"":0,""max"":0,""ideal"":0} {""low"":null,""high"":0.5} {""low"":null,""high"":1} Any detectable CC above 0.5 ppm requires breakpoint chlorination (shock at 10x CC level). reside…",combined_chlorine,pool,RANGE,0.5,ppm,,,CLAIM_FAMILY_GAP,"Value describes a shock/breakpoint-treatment scenario, correctly outside the routine-maintenance range it was checked against -- no numeric shock-treatment range exists in the claim family yet (see SHOCK-CLAIM-FAMILY-DECISION.md).",REQUIRES_EXPERT_REVIEW
ebf8f3da28ef491d,reference/datasets/chemical-ranges/index.html,"At pH 8.0, only 22% is active. residential-pool-total-alkalinity residential-pool total-alkalinity ppm {""min"":80,""max"":120,""ideal"":100} {""low"":60,""high"":180} {""low"":40,""high"":240} Adjust TA before pH.",ph,unspecified,RANGE,8,ph_units,,,RANGE_MISMATCH,"Value 8-8 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-hottub-chlorine-routine (7-7.8), range-ph-hottub-bromine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
af519b266378dc98,reference/datasets/chemical-ranges/index.html,"Salt chlorinator output may need adjustment seasonally. saltwater-pool-ph saltwater-pool ph pH {""min"":7.2,""max"":7.6,""ideal"":7.4} {""low"":7,""high"":7.8} {""low"":6.8,""high"":8.2} Salt pools tend to drift high pH due to electrolysis byproducts.",ph,pool,RANGE,6.8,ph_units,,,RANGE_MISMATCH,"Value 6.8-6.8 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
d8327a1ebb64744b,reference/datasets/dosage-matrices/index.html,"Dissolves rapidly. — ppm CYA per oz per 10k gal — trichlor-tablets-90pct Trichlor Tablets (90%) trichlor-tablets 90 free-chlorine 1 10000 gallons 1.5 oz (dry) 42.1 residential-pool outdoor-pool 0.6 decrease Slow-dissolving. pH ~2.9, adds acidity over time.",ph,pool,RANGE,2.9,ph_units,,,UNSUPPORTED_PRODUCTION_CLAIM,"Value describes a product/chemical-supply specification (e.g. product concentration, %-by-weight), not a pool/spa water target -- never comparable to a water-chemistry range.",NOT_A_CHEMISTRY_CLAIM
445e945a10b5b5d2,reference/datasets/dosage-matrices/index.html,"Add near return jets. — — — muriatic-acid-31pct-ta Muriatic Acid (31.45%) — Alkalinity Reduction muriatic-acid 31.45 total-alkalinity -10 10000 gallons 13 fl oz — residential-pool saltwater-pool hot-tub commercial-pool indoor-pool outdoor-pool — decrease To lower TA: add acid, allow CO2 to off-gas w…",total_alkalinity,both,RANGE,31.45,%,,,UNSUPPORTED_PRODUCTION_CLAIM,"Muriatic acid product concentration (31.45%) in a dosage-matrix record, not a TA water target.",NOT_A_CHEMISTRY_CLAIM
a33b143b42a29759,reference/datasets/dosage-matrices/index.html,"Multiple treatments may be required. — — — soda-ash-100pct-ph Soda Ash (Sodium Carbonate, 100%) — pH Increase soda-ash 100 ph 0.2 10000 gallons 8 oz (dry) — residential-pool saltwater-pool hot-tub commercial-pool indoor-pool outdoor-pool — increase Approximate.",ph,both,RANGE,0.2,ph_units,,,RANGE_MISMATCH,"Value 0.2-0.2 ph_units does not overlap the canonical range(s) range-ph-pool-chlorine-routine (7-7.8), range-ph-hottub-chlorine-routine (7-7.8), range-ph-hottub-bromine-routine (7-7.8), range-ph-pool-narrow-operational (7.2-7.6) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
dc83b0ecdb3b33b5,reference/datasets/dosage-matrices/index.html,"Add around pool perimeter with pump running. — — 1.5 calcium-chloride-77pct-ch Calcium Chloride (Anhydrous, 77%) — Calcium Hardness Increase calcium-chloride 77 calcium-hardness 10 10000 gallons 27.2 oz (dry) — residential-pool saltwater-pool hot-tub commercial-pool indoor-pool outdoor-pool — none 1…",calcium_hardness,both,RANGE,77,%,,,RANGE_MISMATCH,"Value 77-77 % does not overlap the canonical range(s) range-ch-public-pool-standard (150-1000), range-ch-residential-practical (200-400) and does not match a recognized pattern (product spec / shock scenario / threshold phrasing / formula / nav noise) -- needs individual review.",UNREVIEWED
56479ec52fd0dd78,reference/datasets/testing-frequency/index.html,"Test in morning before peak UV hours.""} {""parameter"":""ph"",""frequency"":""twice-weekly"",""notes"":""Test whenever FC is tested.""} {""parameter"":""combined-chlorine"",""frequency"":""weekly"",""notes"":""If CC > 0.5 ppm, shock immediately.""} {""parameter"":""total-alkalinity"",""frequency"":""monthly"",""notes"":""More frequen…",combined_chlorine,unspecified,RANGE,0.5,ppm,,,CLAIM_FAMILY_GAP,"Value describes a shock/breakpoint-treatment scenario, correctly outside the routine-maintenance range it was checked against -- no numeric shock-treatment range exists in the claim family yet (see SHOCK-CLAIM-FAMILY-DECISION.md).",REQUIRES_EXPERT_REVIEW
b9e83fcf877712e1,reference/emergency-recovery.html,Green Pool Recovery (Algae Bloom) Step 1: Lower pH to 7.2 using muriatic acid — this maximises chlorine activity.,ph,pool,RANGE,1,ph_units,,,EXTRACTION_ARTIFACT,"""1"" is a step/day/test-numbering token (""Step 1"" / ""1)"" / list marker) near an unrelated pH mention elsewhere in the sentence, not a pH reading.",NOT_A_CHEMISTRY_CLAIM
7fd1f87735895be4,reference/emergency-recovery.html,Step 3: Add shock to achieve 30 ppm FC — use the shock calculator for exact dose.,free_chlorine,unspecified,RANGE,30,ppm,,,CLAIM_FAMILY_GAP,"Value describes a shock/breakpoint-treatment scenario, correctly outside the routine-maintenance range it was checked against -- no numeric shock-treatment range exists in the claim family yet (see SHOCK-CLAIM-FAMILY-DECISION.md).",REQUIRES_EXPERT_REVIEW
492eb330067254d3,reference/emergency-recovery.html,Step 2: Adjust pH to 7.2–7.4.,ph,unspecified,RANGE,2,ph_units,,,EXTRACTION_ARTIFACT,"""2"" is a step/day/test-numbering token (""Step 2"" / ""2)"" / list marker) near an unrelated pH mention elsewhere in the sentence, not a pH reading.",NOT_A_CHEMISTRY_CLAIM
ee1c0d09735dd7c6,reference/emergency-recovery.html,Step 3: Shock to 10 ppm FC.,free_chlorine,unspecified,RANGE,10,ppm,,,CLAIM_FAMILY_GAP,"Value describes a shock/breakpoint-treatment scenario, correctly outside the routine-maintenance range it was checked against -- no numeric shock-treatment range exists in the claim family yet (see SHOCK-CLAIM-FAMILY-DECISION.md).",REQUIRES_EXPERT_REVIEW
3907a96f45edc86a,reference/free-chlorine-explained.html,"Ideal Range Parameter Value Notes Free Chlorine (pools) 1–3 ppm Test 2–3 times per week in swim season Free Chlorine (hot tubs) 3–5 ppm Higher due to elevated temperature and bather load pH influence 7.2–7.4 At this pH, ~60–70% of FC is active HOCl Symptoms When Too Low Symptom What It Means Fix Zer…",free_chlorine,both,RANGE,60-70,%,,,UNSUPPORTED_PRODUCTION_CLAIM,"Describes what fraction/percentage of the parameter is in a particular chemical form/state, not a concentration target.",NOT_A_CHEMISTRY_CLAIM
de80cc6444442d42,reference/free-chlorine-explained.html,"When CC rises above 0.5 ppm, breakpoint shock is required.",combined_chlorine,unspecified,RANGE,0.5,ppm,,,CLAIM_FAMILY_GAP,"Value describes a shock/breakpoint-treatment scenario, correctly outside the routine-maintenance range it was checked against -- no numeric shock-treatment range exists in the claim family yet (see SHOCK-CLAIM-FAMILY-DECISION.md).",REQUIRES_EXPERT_REVIEW
bb8619afeb0c8da0,reference/ideal-pool-levels.html,Core Parameters Parameter Minimum Ideal Range Maximum Unit Free Chlorine 1.0 1–3 5 ppm Combined Chlorine 0 0 0.5 ppm pH 7.2 7.2–7.6 7.8 pH units Total Alkalinity 60 80–120 180 ppm Calcium Hardness (plaster) 150 200–400 500 ppm Calcium Hardness (vinyl/fibreglass) 100 150–250 400 ppm Cyanuric Acid (st…,combined_chlorine,unspecified,RANGE,5,ppm,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
b74af838b82f4689,reference/ideal-pool-levels.html,Core Parameters Parameter Minimum Ideal Range Maximum Unit Free Chlorine 1.0 1–3 5 ppm Combined Chlorine 0 0 0.5 ppm pH 7.2 7.2–7.6 7.8 pH units Total Alkalinity 60 80–120 180 ppm Calcium Hardness (plaster) 150 200–400 500 ppm Calcium Hardness (vinyl/fibreglass) 100 150–250 400 ppm Cyanuric Acid (st…,ph,unspecified,RANGE,0,ph_units,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
4243c9f4ce9faa0b,reference/ideal-pool-levels.html,Core Parameters Parameter Minimum Ideal Range Maximum Unit Free Chlorine 1.0 1–3 5 ppm Combined Chlorine 0 0 0.5 ppm pH 7.2 7.2–7.6 7.8 pH units Total Alkalinity 60 80–120 180 ppm Calcium Hardness (plaster) 150 200–400 500 ppm Calcium Hardness (vinyl/fibreglass) 100 150–250 400 ppm Cyanuric Acid (st…,ph,unspecified,RANGE,0,ph_units,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
8dda040cf39fcb54,reference/ideal-pool-levels.html,Core Parameters Parameter Minimum Ideal Range Maximum Unit Free Chlorine 1.0 1–3 5 ppm Combined Chlorine 0 0 0.5 ppm pH 7.2 7.2–7.6 7.8 pH units Total Alkalinity 60 80–120 180 ppm Calcium Hardness (plaster) 150 200–400 500 ppm Calcium Hardness (vinyl/fibreglass) 100 150–250 400 ppm Cyanuric Acid (st…,calcium_hardness,unspecified,RANGE,150200-400500,ppm,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
76160aa70a29b464,reference/ideal-pool-levels.html,Core Parameters Parameter Minimum Ideal Range Maximum Unit Free Chlorine 1.0 1–3 5 ppm Combined Chlorine 0 0 0.5 ppm pH 7.2 7.2–7.6 7.8 pH units Total Alkalinity 60 80–120 180 ppm Calcium Hardness (plaster) 150 200–400 500 ppm Calcium Hardness (vinyl/fibreglass) 100 150–250 400 ppm Cyanuric Acid (st…,cyanuric_acid,unspecified,RANGE,100150-250400,ppm,,,EXTRACTION_ARTIFACT,"Intermediate arithmetic step, dosage coefficient, or formula constant in a worked example -- not an asserted target claim.",NOT_A_CHEMISTRY_CLAIM
46c2938f11a6be77,reference/ideal-pool-levels.html,Combined chlorine above 0.5 ppm requires shock treatment.,shock_treatment,unspecified,RANGE,0.5,ppm,,,CLAIM_FAMILY_GAP,"""Combined chlorine above 0.5 ppm requires shock treatment"" -- attributed to shock_treatment parameter; same underlying claim as the CC threshold finding.",REQUIRES_EXPERT_REVIEW
c65671f3c42e4e14,reference/ideal-spa-levels.html,Hot Tub / Spa Parameters Parameter Minimum Ideal Range Maximum Unit Free Chlorine 2.0 3–5 10 ppm Bromine 3.0 3–6 8 ppm Combined Chlorine 0 0 0.5 ppm pH 7.2 7.2–7.8 8.0 pH units Total Alkalinity 60 80–120 150 ppm Calcium Hardness 100 150–250 350 ppm CYA 0 Not required (indoor) 30 ppm TDS over baselin…,bromine,hot_tub,RANGE,10,ppm,,,EXTRACTION_ARTIFACT,"Multi-column reference table (""Free Chlorine 2.0 3-5 10 ppm | Bromine 3.0 3-6 8 ppm""); the value 10 is Free Chlorine's MAXIMUM column, not Bromine's -- table-column cross-attribution, see TABLE-EXTRACTION-LIMITATION.md.",REQUIRES_EXPERT_REVIEW
