claim_id,claim_text,parameter,production_context,source_id,source_support,support_type,decision,notes
8481d35421ea6392,Hot Tub / Spa Parameters Parameter Minimum Ideal Range Maximum Unit Free Chlorine 2.0 3–5 10 ppm Bromine 3.0 3–6 8 ppm Combined Chlorine 0 0 0.5 ppm pH 7.2 7.2–7.8 8.0 pH units Total Alkalinity 60 80–120 150 ppm Calcium Hardness 100 150–250 350 ppm CYA 0 Not required (indoor) 30 ppm TDS over baselin…,ph,"reference/ideal-spa-levels.html (env=hot_tub, 8-8 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 8-8 ph_units does not overlap any canonical range for ph/hot_tub (checked: range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine)."
539172b1f722a9d4,Hot Tub / Spa Parameters Parameter Minimum Ideal Range Maximum Unit Free Chlorine 2.0 3–5 10 ppm Bromine 3.0 3–6 8 ppm Combined Chlorine 0 0 0.5 ppm pH 7.2 7.2–7.8 8.0 pH units Total Alkalinity 60 80–120 150 ppm Calcium Hardness 100 150–250 350 ppm CYA 0 Not required (indoor) 30 ppm TDS over baselin…,calcium_hardness,"reference/ideal-spa-levels.html (env=hot_tub, 80-120150 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,REQUIRES_EXPERT_REVIEW,Claim family exists (claim-ch-target) but no canonical range covers this specific environment/context -- needs individual human review.
299d373a6ec97b65,Hot Tub / Spa Parameters Parameter Minimum Ideal Range Maximum Unit Free Chlorine 2.0 3–5 10 ppm Bromine 3.0 3–6 8 ppm Combined Chlorine 0 0 0.5 ppm pH 7.2 7.2–7.8 8.0 pH units Total Alkalinity 60 80–120 150 ppm Calcium Hardness 100 150–250 350 ppm CYA 0 Not required (indoor) 30 ppm TDS over baselin…,calcium_hardness,"reference/ideal-spa-levels.html (env=hot_tub, 100150-250350 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,REQUIRES_EXPERT_REVIEW,Claim family exists (claim-ch-target) but no canonical range covers this specific environment/context -- needs individual human review.
15eae0f65ef0b469,Hot Tub / Spa Parameters Parameter Minimum Ideal Range Maximum Unit Free Chlorine 2.0 3–5 10 ppm Bromine 3.0 3–6 8 ppm Combined Chlorine 0 0 0.5 ppm pH 7.2 7.2–7.8 8.0 pH units Total Alkalinity 60 80–120 150 ppm Calcium Hardness 100 150–250 350 ppm CYA 0 Not required (indoor) 30 ppm TDS over baselin…,cyanuric_acid,"reference/ideal-spa-levels.html (env=hot_tub, 30-30 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,Value 30-30 ppm does not overlap any canonical range for cyanuric_acid/hot_tub (checked: range-cya-hottub).
b4e624ff33b50199,"Muriatic Acid (31.45%) to Lower pH — TA at 80–120 ppm Pool Volume pH 7.8 → 7.4 pH 8.0 → 7.4 pH 8.2 → 7.4 8,000 gal 8 fl oz 16 fl oz 24 fl oz 10,000 gal 10 fl oz 20 fl oz 30 fl oz 12,000 gal 12 fl oz 24 fl oz 36 fl oz 15,000 gal 15 fl oz 30 fl oz 45 fl oz 20,000 gal 20 fl oz 40 fl oz 60 fl oz Sodium …",ph,"reference/ph-table.html (env=pool, 8-8 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 8-8 ph_units does not overlap any canonical range for ph/pool (checked: range-ph-pool-chlorine-routine, range-ph-pool-narrow-operational)."
c487151a4894902f,"Muriatic Acid (31.45%) to Lower pH — TA at 80–120 ppm Pool Volume pH 7.8 → 7.4 pH 8.0 → 7.4 pH 8.2 → 7.4 8,000 gal 8 fl oz 16 fl oz 24 fl oz 10,000 gal 10 fl oz 20 fl oz 30 fl oz 12,000 gal 12 fl oz 24 fl oz 36 fl oz 15,000 gal 15 fl oz 30 fl oz 45 fl oz 20,000 gal 20 fl oz 40 fl oz 60 fl oz Sodium …",ph,"reference/ph-table.html (env=pool, 8.2-8.2 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 8.2-8.2 ph_units does not overlap any canonical range for ph/pool (checked: range-ph-pool-chlorine-routine, range-ph-pool-narrow-operational)."
3e38d7608fe37c76,"Muriatic Acid (31.45%) to Lower pH — TA at 80–120 ppm Pool Volume pH 7.8 → 7.4 pH 8.0 → 7.4 pH 8.2 → 7.4 8,000 gal 8 fl oz 16 fl oz 24 fl oz 10,000 gal 10 fl oz 20 fl oz 30 fl oz 12,000 gal 12 fl oz 24 fl oz 36 fl oz 15,000 gal 15 fl oz 30 fl oz 45 fl oz 20,000 gal 20 fl oz 40 fl oz 60 fl oz Sodium …",ph,"reference/ph-table.html (env=pool, 8-8 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 8-8 ph_units does not overlap any canonical range for ph/pool (checked: range-ph-pool-chlorine-routine, range-ph-pool-narrow-operational)."
5a829d91bd7ebc5b,"Muriatic Acid (31.45%) to Lower pH — TA at 80–120 ppm Pool Volume pH 7.8 → 7.4 pH 8.0 → 7.4 pH 8.2 → 7.4 8,000 gal 8 fl oz 16 fl oz 24 fl oz 10,000 gal 10 fl oz 20 fl oz 30 fl oz 12,000 gal 12 fl oz 24 fl oz 36 fl oz 15,000 gal 15 fl oz 30 fl oz 45 fl oz 20,000 gal 20 fl oz 40 fl oz 60 fl oz Sodium …",ph,"reference/ph-table.html (env=pool, 10-10 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 10-10 ph_units does not overlap any canonical range for ph/pool (checked: range-ph-pool-chlorine-routine, range-ph-pool-narrow-operational)."
88e5700847d5b324,"Muriatic Acid (31.45%) to Lower pH — TA at 80–120 ppm Pool Volume pH 7.8 → 7.4 pH 8.0 → 7.4 pH 8.2 → 7.4 8,000 gal 8 fl oz 16 fl oz 24 fl oz 10,000 gal 10 fl oz 20 fl oz 30 fl oz 12,000 gal 12 fl oz 24 fl oz 36 fl oz 15,000 gal 15 fl oz 30 fl oz 45 fl oz 20,000 gal 20 fl oz 40 fl oz 60 fl oz Sodium …",ph,"reference/ph-table.html (env=pool, 12-12 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 12-12 ph_units does not overlap any canonical range for ph/pool (checked: range-ph-pool-chlorine-routine, range-ph-pool-narrow-operational)."
bca9e28cdc707397,High alkalinity (above 150 ppm) makes pH much harder to lower — may need 2–3x these doses.,ph,"reference/ph-table.html (env=unspecified, 2-3 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 2-3 ph_units does not overlap any canonical range for ph/unspecified (checked: range-ph-pool-chlorine-routine, range-ph-hottub-chlorine-routine, range-ph-hottub-bromine-routine, range-ph-pool-narrow-operational)."
c141fa17fc77c28b,Related tools Pool Chlorine Calculator Pool pH Calculator Pool Shock Calculator Pool Alkalinity Calculator Pool Chemical Levels Chart Related Pool Chemistry Guides Related in this topic Index Why Shower Before Pool Index — 1 Index — 2 Index — 3 Related topics Does Rain Lower Pool Ph Total Alkalinity…,ph,"reference/pool-chemicals-explained.html (env=pool, 1-1 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 1-1 ph_units does not overlap any canonical range for ph/pool (checked: range-ph-pool-chlorine-routine, range-ph-pool-narrow-operational)."
248ba42f46b790b7,Related tools Pool Chlorine Calculator Pool pH Calculator Pool Shock Calculator Pool Alkalinity Calculator Pool Chemical Levels Chart Related Pool Chemistry Guides Related in this topic Index Why Shower Before Pool Index — 1 Index — 2 Index — 3 Related topics Does Rain Lower Pool Ph Total Alkalinity…,ph,"reference/pool-chemicals-explained.html (env=pool, 2-2 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 2-2 ph_units does not overlap any canonical range for ph/pool (checked: range-ph-pool-chlorine-routine, range-ph-pool-narrow-operational)."
f036f0474aeb96b2,Related tools Pool Chlorine Calculator Pool pH Calculator Pool Shock Calculator Pool Alkalinity Calculator Pool Chemical Levels Chart Related Pool Chemistry Guides Related in this topic Index Why Shower Before Pool Index — 1 Index — 2 Index — 3 Related topics Does Rain Lower Pool Ph Total Alkalinity…,ph,"reference/pool-chemicals-explained.html (env=pool, 3-3 ph_units)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 3-3 ph_units does not overlap any canonical range for ph/pool (checked: range-ph-pool-chlorine-routine, range-ph-pool-narrow-operational)."
884406251a8a405b,Related: Pool Chemical Calculator Pool Chemical Levels Chart Pool chemistry balance explained Cyanuric Acid Ideal: 30–50 ppm for outdoor chlorinated pools using stabilized products.,cyanuric_acid,"reference/pool-chemistry-reference.html (env=pool, 30-50 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"Value overlaps range-cya-residential-routine-outdoor, but that canonical range itself has no confirmed source (status REQUIRES_REVIEW) -- see chemistry-ranges.js."
6f9dea2602f6d458,Related: Pool Cyanuric Acid Calculator CYA stabilizer explained High CYA & chlorine lock Shock Treatment Ideal: Routine swim range stays 1–3 ppm; shock raises to roughly 10–30 ppm temporarily per label and situation.,shock_treatment,"reference/pool-chemistry-reference.html (env=pool, 1-3 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 1-3 ppm does not overlap any canonical range for shock_treatment/pool (checked: range-shock-breakpoint-rule-of-thumb, range-shock-cdc-fecal-incident-response)."
e9134b0c056f9c93,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,"reference/pump-sizing.html (env=pool, 8000-8000 gal)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
69c2184b030970f2,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,"reference/pump-sizing.html (env=pool, 10000-10000 gal)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
56cca4b72480fbb2,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,"reference/pump-sizing.html (env=pool, 12000-12000 gal)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
709e8d0aebbde28e,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,"reference/pump-sizing.html (env=pool, 15000-15000 gal)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
81840d979cea3d8e,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,"reference/pump-sizing.html (env=pool, 18000-18000 gal)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
aa2712a846355e86,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,"reference/pump-sizing.html (env=pool, 20000-20000 gal)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
ff7872560f291d4a,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,"reference/pump-sizing.html (env=pool, 25000-25000 gal)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
b5f694866078deb0,"Required GPM by Pool Volume and Turnover Target Pool Volume 6-Hour Turnover (GPM) 8-Hour Turnover (GPM) 10-Hour Turnover (GPM) 8,000 gal 22 17 13 10,000 gal 28 21 17 12,000 gal 33 25 20 15,000 gal 42 31 25 18,000 gal 50 37 30 20,000 gal 56 42 33 25,000 gal 69 52 42 30,000 gal 83 62 50 Approximate Pu…",pool_volume,"reference/pump-sizing.html (env=pool, 30000-30000 gal)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
cbd37ff732914d23,Temperature Recommendations by Use Application Minimum (°F) Ideal Range (°F) Maximum (°F) Notes Recreational pool (adults) 72 78–84 90 Above 90°F increases dehydration risk Lap swimming / competition 77 78–82 85 Cooler temperatures aid endurance Children's pool 80 82–86 90 Younger children chill fas…,water_temperature,"reference/recommended-water-temperature.html (env=pool, 90-90 °f)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""water_temperature"" at all."
63bcf41945a1dd26,"Pounds of Pool Salt to Add (by pool volume and target increase) Pool Volume +200 ppm +400 ppm +600 ppm +800 ppm +1,000 ppm 10,000 gal 17 lb 33 lb 50 lb 67 lb 83 lb 12,000 gal 20 lb 40 lb 60 lb 80 lb 100 lb 15,000 gal 25 lb 50 lb 75 lb 100 lb 125 lb 18,000 gal 30 lb 60 lb 90 lb 120 lb 150 lb 20,000 g…",pool_volume,"reference/salt-matrix.html (env=pool, 10000-10000 gal)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
0a48326380918bf0,"Pounds of Pool Salt to Add (by pool volume and target increase) Pool Volume +200 ppm +400 ppm +600 ppm +800 ppm +1,000 ppm 10,000 gal 17 lb 33 lb 50 lb 67 lb 83 lb 12,000 gal 20 lb 40 lb 60 lb 80 lb 100 lb 15,000 gal 25 lb 50 lb 75 lb 100 lb 125 lb 18,000 gal 30 lb 60 lb 90 lb 120 lb 150 lb 20,000 g…",pool_volume,"reference/salt-matrix.html (env=pool, 12000-12000 gal)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
089c5137ad76ade0,"Pounds of Pool Salt to Add (by pool volume and target increase) Pool Volume +200 ppm +400 ppm +600 ppm +800 ppm +1,000 ppm 10,000 gal 17 lb 33 lb 50 lb 67 lb 83 lb 12,000 gal 20 lb 40 lb 60 lb 80 lb 100 lb 15,000 gal 25 lb 50 lb 75 lb 100 lb 125 lb 18,000 gal 30 lb 60 lb 90 lb 120 lb 150 lb 20,000 g…",pool_volume,"reference/salt-matrix.html (env=pool, 15000-15000 gal)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
a0d7aa62395f2d38,"Pounds of Pool Salt to Add (by pool volume and target increase) Pool Volume +200 ppm +400 ppm +600 ppm +800 ppm +1,000 ppm 10,000 gal 17 lb 33 lb 50 lb 67 lb 83 lb 12,000 gal 20 lb 40 lb 60 lb 80 lb 100 lb 15,000 gal 25 lb 50 lb 75 lb 100 lb 125 lb 18,000 gal 30 lb 60 lb 90 lb 120 lb 150 lb 20,000 g…",pool_volume,"reference/salt-matrix.html (env=pool, 18000-18000 gal)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"No source in the registry covers ""pool_volume"" at all."
a55ebe04c4be62d1,"Salt Water Generator (SWG) Explained v2026.07 Quick Answer A salt water generator produces chlorine on-site by running salt water (2,700–3,400 ppm) through an electrolytic cell, converting NaCl into hypochlorous acid.",salt,"reference/salt-water-generator-explained.html (env=unspecified, 2700-3400 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"Value overlaps range-salt-generic-operating, but that canonical range itself has no confirmed source (status REQUIRES_REVIEW) -- see chemistry-ranges.js."
e4bfbde200926446,"SWG pools still contain chlorine — salt is the source, not an alternative to chlorine Target salt level: 2,700–3,400 ppm (roughly 10× lower than ocean water) SWG pools drift to higher pH; more frequent acid additions are typically required Salt cells need cleaning every 3 months and replacement ever…",salt,"reference/salt-water-generator-explained.html (env=pool, 2700-3400 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"Value overlaps range-salt-generic-operating, but that canonical range itself has no confirmed source (status REQUIRES_REVIEW) -- see chemistry-ranges.js."
74739b8a98805d22,"Ideal Range Parameter Value Notes Salt level 2,700–3,400 ppm Check SWG manufacturer specification; most target ~3,200 ppm Free Chlorine (SWG pools) 1–3 ppm Same target as traditional pools; SWG maintains it continuously CYA (SWG pools) 60–80 ppm Slightly higher than traditional pools to protect gene…",salt,"reference/salt-water-generator-explained.html (env=unspecified, 2700-3400 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"Value overlaps range-salt-generic-operating, but that canonical range itself has no confirmed source (status REQUIRES_REVIEW) -- see chemistry-ranges.js."
2ae3a51b565d2006,"Ideal Range Parameter Value Notes Salt level 2,700–3,400 ppm Check SWG manufacturer specification; most target ~3,200 ppm Free Chlorine (SWG pools) 1–3 ppm Same target as traditional pools; SWG maintains it continuously CYA (SWG pools) 60–80 ppm Slightly higher than traditional pools to protect gene…",free_chlorine,"reference/salt-water-generator-explained.html (env=pool, 3200-3200 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,"Value 3200-3200 ppm does not overlap any canonical range for free_chlorine/pool (checked: range-fc-pool-chlorine-no-cya, range-fc-pool-chlorine-with-cya)."
a4d9e45ef2ae6716,"Ideal Range Parameter Value Notes Salt level 2,700–3,400 ppm Check SWG manufacturer specification; most target ~3,200 ppm Free Chlorine (SWG pools) 1–3 ppm Same target as traditional pools; SWG maintains it continuously CYA (SWG pools) 60–80 ppm Slightly higher than traditional pools to protect gene…",cyanuric_acid,"reference/salt-water-generator-explained.html (env=pool, 60-80 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,NOT_SUPPORTED,SOURCE_NOT_FOUND,"Value overlaps range-cya-saltwater-outdoor, but that canonical range itself has no confirmed source (status REQUIRES_REVIEW) -- see chemistry-ranges.js."
b500e7c121e68ece,"Cal-Hypo (65%) Shock Dose by Pool Volume Pool Volume Maintenance (10 ppm) Breakpoint CC 1 ppm Breakpoint CC 2 ppm Green Pool (30 ppm) 5,000 gal 0.8 lb 1.25 lb 2.5 lb 2.4 lb 8,000 gal 1.2 lb 2.0 lb 4.0 lb 3.7 lb 10,000 gal 1.5 lb 2.5 lb 5.0 lb 4.6 lb 12,000 gal 1.8 lb 3.0 lb 6.0 lb 5.5 lb 15,000 gal …",combined_chlorine,"reference/shock-dosage-matrix.html (env=pool, 10-10 ppm)",,MECHANICAL_CLASSIFICATION_ONLY,CONFLICTING,SOURCE_CONFLICT,Value 10-10 ppm does not overlap any canonical range for combined_chlorine/pool (checked: range-cc-pool-hottub-max).
