claim_id,source_url,source_file,source_claim,parameter_id,minimum,maximum,unit,value_type,environment,claim_type,extraction_status,scientific_review_status,source_registry_ids,review_required,notes
cf11e3b244a14b34,reference/recommended-water-temperature.html,reference/recommended-water-temperature.html,Temperature Recommendations by Use Application Minimum (°F) Ideal Range (°F) Maximum (°F) Notes Recreational pool (adults) 72 78–84 90 Above 90°F increases dehydration risk Lap swimming / competition 77 78–82 85 Cooler temperatures aid endurance Children's pool 80 82–86 90 Younger children chill fas…,water_temperature,78,84,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: water_temperature does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
948c8029c1bc7f90,reference/recommended-water-temperature.html,reference/recommended-water-temperature.html,Temperature Recommendations by Use Application Minimum (°F) Ideal Range (°F) Maximum (°F) Notes Recreational pool (adults) 72 78–84 90 Above 90°F increases dehydration risk Lap swimming / competition 77 78–82 85 Cooler temperatures aid endurance Children's pool 80 82–86 90 Younger children chill fas…,water_temperature,90,90,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: water_temperature does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
cbd37ff732914d23,reference/recommended-water-temperature.html,reference/recommended-water-temperature.html,Temperature Recommendations by Use Application Minimum (°F) Ideal Range (°F) Maximum (°F) Notes Recreational pool (adults) 72 78–84 90 Above 90°F increases dehydration risk Lap swimming / competition 77 78–82 85 Cooler temperatures aid endurance Children's pool 80 82–86 90 Younger children chill fas…,water_temperature,90,90,°f,temperature,pool,RANGE,CORRECT_EXTRACTION,AMBIGUOUS,,true,
1365e29be33594e6,reference/recommended-water-temperature.html,reference/recommended-water-temperature.html,Temperature Recommendations by Use Application Minimum (°F) Ideal Range (°F) Maximum (°F) Notes Recreational pool (adults) 72 78–84 90 Above 90°F increases dehydration risk Lap swimming / competition 77 78–82 85 Cooler temperatures aid endurance Children's pool 80 82–86 90 Younger children chill fas…,water_temperature,77,77,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: water_temperature does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
b3e629b377834fc4,reference/recommended-water-temperature.html,reference/recommended-water-temperature.html,Temperature Recommendations by Use Application Minimum (°F) Ideal Range (°F) Maximum (°F) Notes Recreational pool (adults) 72 78–84 90 Above 90°F increases dehydration risk Lap swimming / competition 77 78–82 85 Cooler temperatures aid endurance Children's pool 80 82–86 90 Younger children chill fas…,water_temperature,78,82,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: water_temperature does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
a6f02475dd53cf4d,reference/recommended-water-temperature.html,reference/recommended-water-temperature.html,Temperature Recommendations by Use Application Minimum (°F) Ideal Range (°F) Maximum (°F) Notes Recreational pool (adults) 72 78–84 90 Above 90°F increases dehydration risk Lap swimming / competition 77 78–82 85 Cooler temperatures aid endurance Children's pool 80 82–86 90 Younger children chill fas…,water_temperature,85,85,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: water_temperature does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
657cf4a71c358db9,reference/recommended-water-temperature.html,reference/recommended-water-temperature.html,Temperature Recommendations by Use Application Minimum (°F) Ideal Range (°F) Maximum (°F) Notes Recreational pool (adults) 72 78–84 90 Above 90°F increases dehydration risk Lap swimming / competition 77 78–82 85 Cooler temperatures aid endurance Children's pool 80 82–86 90 Younger children chill fas…,water_temperature,80,80,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: water_temperature does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
4a145616b4a83d37,reference/recommended-water-temperature.html,reference/recommended-water-temperature.html,Temperature Recommendations by Use Application Minimum (°F) Ideal Range (°F) Maximum (°F) Notes Recreational pool (adults) 72 78–84 90 Above 90°F increases dehydration risk Lap swimming / competition 77 78–82 85 Cooler temperatures aid endurance Children's pool 80 82–86 90 Younger children chill fas…,water_temperature,82,86,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: water_temperature does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
cf46d58c9ded784c,reference/recommended-water-temperature.html,reference/recommended-water-temperature.html,Temperature Recommendations by Use Application Minimum (°F) Ideal Range (°F) Maximum (°F) Notes Recreational pool (adults) 72 78–84 90 Above 90°F increases dehydration risk Lap swimming / competition 77 78–82 85 Cooler temperatures aid endurance Children's pool 80 82–86 90 Younger children chill fas…,water_temperature,90,90,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: water_temperature does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
d479f13f0cd7a4a9,reference/recommended-water-temperature.html,reference/recommended-water-temperature.html,Hot tub use above 104°F can cause hyperthermia within minutes.,,104,104,°f,temperature,hot_tub,RANGE,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,,false,No chemistry-parameter mention found near this numeric value in its clause.
8ca6911d42566d4f,reference/recommended-water-temperature.html,reference/recommended-water-temperature.html,"Related Calculators Hot Tub Chlorine Calculator Sources: Pool & Hot Tub Alliance — Pool & Spa Operator Handbook, 2022 CDC — Healthy Swimming Guidelines Last reviewed: 2026-06-01",,2022,2022,,unknown,both,RANGE,NO_PARAMETER_IN_CLAUSE,NOT_EXTRACTED,,false,No chemistry-parameter mention found near this numeric value in its clause.
60d8d8a5e3ce44ab,reference/salt-matrix.html,reference/salt-matrix.html,Reference 2 min read Updated 2026-06-01 Salt Pool Level Reference Matrix v2026.07 Quick reference: pounds of pool salt needed to raise salt concentration from current to target level for any pool size.,salt,2026.07,2026.07,,unknown,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: salt does not accept a unknown value -- likely extraction noise, not a real claim about this parameter."
26d655bf260147ad,reference/salt-matrix.html,reference/salt-matrix.html,Overview Each cell shows pounds of sodium chloride (pool salt) needed to raise salt by that increment for that pool volume.,,,,,,,,NO_NUMERIC_CONTENT,NOT_EXTRACTED,,false,No numeric chemistry value found in this claim (editorial/non-numeric text).
fe202c6245df0587,reference/salt-matrix.html,reference/salt-matrix.html,"Pounds of Pool Salt to Add (by pool volume and target increase) Pool Volume +200 ppm +400 ppm +600 ppm +800 ppm +1,000 ppm 10,000 gal 17 lb 33 lb 50 lb 67 lb 83 lb 12,000 gal 20 lb 40 lb 60 lb 80 lb 100 lb 15,000 gal 25 lb 50 lb 75 lb 100 lb 125 lb 18,000 gal 30 lb 60 lb 90 lb 120 lb 150 lb 20,000 g…",pool_volume,200,200,ppm,concentration,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a concentration value -- likely extraction noise, not a real claim about this parameter."
f95f0a5d288c58bf,reference/salt-matrix.html,reference/salt-matrix.html,"Pounds of Pool Salt to Add (by pool volume and target increase) Pool Volume +200 ppm +400 ppm +600 ppm +800 ppm +1,000 ppm 10,000 gal 17 lb 33 lb 50 lb 67 lb 83 lb 12,000 gal 20 lb 40 lb 60 lb 80 lb 100 lb 15,000 gal 25 lb 50 lb 75 lb 100 lb 125 lb 18,000 gal 30 lb 60 lb 90 lb 120 lb 150 lb 20,000 g…",pool_volume,400,400,ppm,concentration,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a concentration value -- likely extraction noise, not a real claim about this parameter."
59452ffa0559800f,reference/salt-matrix.html,reference/salt-matrix.html,"Pounds of Pool Salt to Add (by pool volume and target increase) Pool Volume +200 ppm +400 ppm +600 ppm +800 ppm +1,000 ppm 10,000 gal 17 lb 33 lb 50 lb 67 lb 83 lb 12,000 gal 20 lb 40 lb 60 lb 80 lb 100 lb 15,000 gal 25 lb 50 lb 75 lb 100 lb 125 lb 18,000 gal 30 lb 60 lb 90 lb 120 lb 150 lb 20,000 g…",pool_volume,600,600,ppm,concentration,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a concentration value -- likely extraction noise, not a real claim about this parameter."
352a2a06d93e2c33,reference/salt-matrix.html,reference/salt-matrix.html,"Pounds of Pool Salt to Add (by pool volume and target increase) Pool Volume +200 ppm +400 ppm +600 ppm +800 ppm +1,000 ppm 10,000 gal 17 lb 33 lb 50 lb 67 lb 83 lb 12,000 gal 20 lb 40 lb 60 lb 80 lb 100 lb 15,000 gal 25 lb 50 lb 75 lb 100 lb 125 lb 18,000 gal 30 lb 60 lb 90 lb 120 lb 150 lb 20,000 g…",pool_volume,800,800,ppm,concentration,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a concentration value -- likely extraction noise, not a real claim about this parameter."
fc51c5e555ab84b6,reference/salt-matrix.html,reference/salt-matrix.html,"Pounds of Pool Salt to Add (by pool volume and target increase) Pool Volume +200 ppm +400 ppm +600 ppm +800 ppm +1,000 ppm 10,000 gal 17 lb 33 lb 50 lb 67 lb 83 lb 12,000 gal 20 lb 40 lb 60 lb 80 lb 100 lb 15,000 gal 25 lb 50 lb 75 lb 100 lb 125 lb 18,000 gal 30 lb 60 lb 90 lb 120 lb 150 lb 20,000 g…",pool_volume,1000,1000,ppm,concentration,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a concentration value -- likely extraction noise, not a real claim about this parameter."
63bcf41945a1dd26,reference/salt-matrix.html,reference/salt-matrix.html,"Pounds of Pool Salt to Add (by pool volume and target increase) Pool Volume +200 ppm +400 ppm +600 ppm +800 ppm +1,000 ppm 10,000 gal 17 lb 33 lb 50 lb 67 lb 83 lb 12,000 gal 20 lb 40 lb 60 lb 80 lb 100 lb 15,000 gal 25 lb 50 lb 75 lb 100 lb 125 lb 18,000 gal 30 lb 60 lb 90 lb 120 lb 150 lb 20,000 g…",pool_volume,10000,10000,gal,volume,pool,RANGE,CORRECT_EXTRACTION,AMBIGUOUS,,true,
b1d8db880a292079,reference/salt-matrix.html,reference/salt-matrix.html,"Pounds of Pool Salt to Add (by pool volume and target increase) Pool Volume +200 ppm +400 ppm +600 ppm +800 ppm +1,000 ppm 10,000 gal 17 lb 33 lb 50 lb 67 lb 83 lb 12,000 gal 20 lb 40 lb 60 lb 80 lb 100 lb 15,000 gal 25 lb 50 lb 75 lb 100 lb 125 lb 18,000 gal 30 lb 60 lb 90 lb 120 lb 150 lb 20,000 g…",pool_volume,17,17,lb,mass_or_dosage,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a mass_or_dosage value -- likely extraction noise, not a real claim about this parameter."
48fb4966be6be561,reference/salt-matrix.html,reference/salt-matrix.html,"Pounds of Pool Salt to Add (by pool volume and target increase) Pool Volume +200 ppm +400 ppm +600 ppm +800 ppm +1,000 ppm 10,000 gal 17 lb 33 lb 50 lb 67 lb 83 lb 12,000 gal 20 lb 40 lb 60 lb 80 lb 100 lb 15,000 gal 25 lb 50 lb 75 lb 100 lb 125 lb 18,000 gal 30 lb 60 lb 90 lb 120 lb 150 lb 20,000 g…",pool_volume,33,33,lb,mass_or_dosage,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a mass_or_dosage value -- likely extraction noise, not a real claim about this parameter."
e10a6d67ebdb62c3,reference/salt-matrix.html,reference/salt-matrix.html,"Pounds of Pool Salt to Add (by pool volume and target increase) Pool Volume +200 ppm +400 ppm +600 ppm +800 ppm +1,000 ppm 10,000 gal 17 lb 33 lb 50 lb 67 lb 83 lb 12,000 gal 20 lb 40 lb 60 lb 80 lb 100 lb 15,000 gal 25 lb 50 lb 75 lb 100 lb 125 lb 18,000 gal 30 lb 60 lb 90 lb 120 lb 150 lb 20,000 g…",pool_volume,50,50,lb,mass_or_dosage,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a mass_or_dosage value -- likely extraction noise, not a real claim about this parameter."
3c61780c06c8e729,reference/salt-matrix.html,reference/salt-matrix.html,"Pounds of Pool Salt to Add (by pool volume and target increase) Pool Volume +200 ppm +400 ppm +600 ppm +800 ppm +1,000 ppm 10,000 gal 17 lb 33 lb 50 lb 67 lb 83 lb 12,000 gal 20 lb 40 lb 60 lb 80 lb 100 lb 15,000 gal 25 lb 50 lb 75 lb 100 lb 125 lb 18,000 gal 30 lb 60 lb 90 lb 120 lb 150 lb 20,000 g…",pool_volume,67,67,lb,mass_or_dosage,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a mass_or_dosage value -- likely extraction noise, not a real claim about this parameter."
4aced56758ba91d5,reference/salt-matrix.html,reference/salt-matrix.html,"Pounds of Pool Salt to Add (by pool volume and target increase) Pool Volume +200 ppm +400 ppm +600 ppm +800 ppm +1,000 ppm 10,000 gal 17 lb 33 lb 50 lb 67 lb 83 lb 12,000 gal 20 lb 40 lb 60 lb 80 lb 100 lb 15,000 gal 25 lb 50 lb 75 lb 100 lb 125 lb 18,000 gal 30 lb 60 lb 90 lb 120 lb 150 lb 20,000 g…",pool_volume,83,83,lb,mass_or_dosage,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a mass_or_dosage value -- likely extraction noise, not a real claim about this parameter."
0a48326380918bf0,reference/salt-matrix.html,reference/salt-matrix.html,"Pounds of Pool Salt to Add (by pool volume and target increase) Pool Volume +200 ppm +400 ppm +600 ppm +800 ppm +1,000 ppm 10,000 gal 17 lb 33 lb 50 lb 67 lb 83 lb 12,000 gal 20 lb 40 lb 60 lb 80 lb 100 lb 15,000 gal 25 lb 50 lb 75 lb 100 lb 125 lb 18,000 gal 30 lb 60 lb 90 lb 120 lb 150 lb 20,000 g…",pool_volume,12000,12000,gal,volume,pool,RANGE,CORRECT_EXTRACTION,AMBIGUOUS,,true,
5ed936f9b610d186,reference/salt-matrix.html,reference/salt-matrix.html,"Pounds of Pool Salt to Add (by pool volume and target increase) Pool Volume +200 ppm +400 ppm +600 ppm +800 ppm +1,000 ppm 10,000 gal 17 lb 33 lb 50 lb 67 lb 83 lb 12,000 gal 20 lb 40 lb 60 lb 80 lb 100 lb 15,000 gal 25 lb 50 lb 75 lb 100 lb 125 lb 18,000 gal 30 lb 60 lb 90 lb 120 lb 150 lb 20,000 g…",pool_volume,20,20,lb,mass_or_dosage,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a mass_or_dosage value -- likely extraction noise, not a real claim about this parameter."
7e8537c7a49d31f0,reference/salt-matrix.html,reference/salt-matrix.html,"Pounds of Pool Salt to Add (by pool volume and target increase) Pool Volume +200 ppm +400 ppm +600 ppm +800 ppm +1,000 ppm 10,000 gal 17 lb 33 lb 50 lb 67 lb 83 lb 12,000 gal 20 lb 40 lb 60 lb 80 lb 100 lb 15,000 gal 25 lb 50 lb 75 lb 100 lb 125 lb 18,000 gal 30 lb 60 lb 90 lb 120 lb 150 lb 20,000 g…",pool_volume,40,40,lb,mass_or_dosage,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a mass_or_dosage value -- likely extraction noise, not a real claim about this parameter."
a87a0487e938dd11,reference/salt-matrix.html,reference/salt-matrix.html,"Pounds of Pool Salt to Add (by pool volume and target increase) Pool Volume +200 ppm +400 ppm +600 ppm +800 ppm +1,000 ppm 10,000 gal 17 lb 33 lb 50 lb 67 lb 83 lb 12,000 gal 20 lb 40 lb 60 lb 80 lb 100 lb 15,000 gal 25 lb 50 lb 75 lb 100 lb 125 lb 18,000 gal 30 lb 60 lb 90 lb 120 lb 150 lb 20,000 g…",pool_volume,60,60,lb,mass_or_dosage,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a mass_or_dosage value -- likely extraction noise, not a real claim about this parameter."
ace48dc7534377a1,reference/salt-matrix.html,reference/salt-matrix.html,"Pounds of Pool Salt to Add (by pool volume and target increase) Pool Volume +200 ppm +400 ppm +600 ppm +800 ppm +1,000 ppm 10,000 gal 17 lb 33 lb 50 lb 67 lb 83 lb 12,000 gal 20 lb 40 lb 60 lb 80 lb 100 lb 15,000 gal 25 lb 50 lb 75 lb 100 lb 125 lb 18,000 gal 30 lb 60 lb 90 lb 120 lb 150 lb 20,000 g…",pool_volume,80,80,lb,mass_or_dosage,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a mass_or_dosage value -- likely extraction noise, not a real claim about this parameter."
dced1253f065fad2,reference/salt-matrix.html,reference/salt-matrix.html,"Pounds of Pool Salt to Add (by pool volume and target increase) Pool Volume +200 ppm +400 ppm +600 ppm +800 ppm +1,000 ppm 10,000 gal 17 lb 33 lb 50 lb 67 lb 83 lb 12,000 gal 20 lb 40 lb 60 lb 80 lb 100 lb 15,000 gal 25 lb 50 lb 75 lb 100 lb 125 lb 18,000 gal 30 lb 60 lb 90 lb 120 lb 150 lb 20,000 g…",pool_volume,100,100,lb,mass_or_dosage,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a mass_or_dosage value -- likely extraction noise, not a real claim about this parameter."
089c5137ad76ade0,reference/salt-matrix.html,reference/salt-matrix.html,"Pounds of Pool Salt to Add (by pool volume and target increase) Pool Volume +200 ppm +400 ppm +600 ppm +800 ppm +1,000 ppm 10,000 gal 17 lb 33 lb 50 lb 67 lb 83 lb 12,000 gal 20 lb 40 lb 60 lb 80 lb 100 lb 15,000 gal 25 lb 50 lb 75 lb 100 lb 125 lb 18,000 gal 30 lb 60 lb 90 lb 120 lb 150 lb 20,000 g…",pool_volume,15000,15000,gal,volume,pool,RANGE,CORRECT_EXTRACTION,AMBIGUOUS,,true,
6b1c8faf76dd2804,reference/salt-matrix.html,reference/salt-matrix.html,"Pounds of Pool Salt to Add (by pool volume and target increase) Pool Volume +200 ppm +400 ppm +600 ppm +800 ppm +1,000 ppm 10,000 gal 17 lb 33 lb 50 lb 67 lb 83 lb 12,000 gal 20 lb 40 lb 60 lb 80 lb 100 lb 15,000 gal 25 lb 50 lb 75 lb 100 lb 125 lb 18,000 gal 30 lb 60 lb 90 lb 120 lb 150 lb 20,000 g…",pool_volume,25,25,lb,mass_or_dosage,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a mass_or_dosage value -- likely extraction noise, not a real claim about this parameter."
97143366ca3fc9b2,reference/salt-matrix.html,reference/salt-matrix.html,"Pounds of Pool Salt to Add (by pool volume and target increase) Pool Volume +200 ppm +400 ppm +600 ppm +800 ppm +1,000 ppm 10,000 gal 17 lb 33 lb 50 lb 67 lb 83 lb 12,000 gal 20 lb 40 lb 60 lb 80 lb 100 lb 15,000 gal 25 lb 50 lb 75 lb 100 lb 125 lb 18,000 gal 30 lb 60 lb 90 lb 120 lb 150 lb 20,000 g…",pool_volume,50,50,lb,mass_or_dosage,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a mass_or_dosage value -- likely extraction noise, not a real claim about this parameter."
62baa492b82e58bf,reference/salt-matrix.html,reference/salt-matrix.html,"Pounds of Pool Salt to Add (by pool volume and target increase) Pool Volume +200 ppm +400 ppm +600 ppm +800 ppm +1,000 ppm 10,000 gal 17 lb 33 lb 50 lb 67 lb 83 lb 12,000 gal 20 lb 40 lb 60 lb 80 lb 100 lb 15,000 gal 25 lb 50 lb 75 lb 100 lb 125 lb 18,000 gal 30 lb 60 lb 90 lb 120 lb 150 lb 20,000 g…",pool_volume,75,75,lb,mass_or_dosage,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a mass_or_dosage value -- likely extraction noise, not a real claim about this parameter."
147e7a809bfca566,reference/salt-matrix.html,reference/salt-matrix.html,"Pounds of Pool Salt to Add (by pool volume and target increase) Pool Volume +200 ppm +400 ppm +600 ppm +800 ppm +1,000 ppm 10,000 gal 17 lb 33 lb 50 lb 67 lb 83 lb 12,000 gal 20 lb 40 lb 60 lb 80 lb 100 lb 15,000 gal 25 lb 50 lb 75 lb 100 lb 125 lb 18,000 gal 30 lb 60 lb 90 lb 120 lb 150 lb 20,000 g…",pool_volume,100,100,lb,mass_or_dosage,pool,RANGE,IMPOSSIBLE_MAPPING,NOT_EXTRACTED,,false,"Rejected: pool_volume does not accept a mass_or_dosage value -- likely extraction noise, not a real claim about this parameter."
