source_file,source_type,parameter,value,unit,context,pool_or_spa,sanitizer,scenario,source_of_value,generator_dependency,claim_or_calculation,review_status
data/navigation.json,data_json,free_chlorine,10,ppm,"""description"": ""Superchlorination is the practice of raising free chlorine to 10 ppm or higher to destroy chloramines, kill algae, or clear ",pool,chlorine,shock,data/navigation.json:2928,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/navigation.json,data_json,calcium_hardness,400,ppm,"""description"": ""Calcium hardness in pools explained: ideal range 200–400 ppm, what low and high calcium does to surfaces and water, and how ",unspecified,unspecified,target_range,data/navigation.json:3136,"(data file, no direct generator)",claim,CONTEXTUAL
data/navigation.json,data_json,free_chlorine,3,ppm,"""description"": ""Chlorine in pools explained: free chlorine vs combined chlorine vs total chlorine, ideal ranges 1–3 ppm, what causes it to d",unspecified,chlorine,target_range,data/navigation.json:3234,"(data file, no direct generator)",claim,CONTEXTUAL
data/navigation.json,data_json,combined_chlorine,0.5,ppm,"""description"": ""Combined chlorine (chloramines) explained: what causes it, why it causes pool smell and eye irritation, the 0.5 ppm limit, a",pool,chlorine,target_range,data/navigation.json:3247,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/navigation.json,data_json,cyanuric_acid,50,ppm,"""description"": ""Cyanuric acid (CYA) explained: how pool stabilizer protects chlorine from UV, ideal range 30–50 ppm, what chlorine lock is, ",pool,chlorine,target_range,data/navigation.json:3289,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/navigation.json,data_json,ph,3,ppm,"""description"": ""Free chlorine explained: what it is, why it's the only active sanitizer, how pH affects it, target range 1–3 ppm, and how to",unspecified,chlorine,target_range,data/navigation.json:3541,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/navigation.json,data_json,salt,3400,ppm,"""description"": ""Salt water generator explained: how electrolytic chlorine generation works, salt levels 2700–3400 ppm, chemistry management,",unspecified,saltwater_chlorine_generator,target_range,data/navigation.json:3730,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/navigation.json,data_json,ph,120,ppm,"""description"": ""Total alkalinity explained: how it buffers pH, ideal range 80–120 ppm, symptoms of low and high TA, and how to raise or lowe",unspecified,unspecified,target_range,data/navigation.json:3786,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/navigation.json,data_json,ph,150,ppm,"""description"": ""Hot tub total alkalinity too high? Above 150 ppm causes cloudy water, scale, and pH that won't stay down. Step-by-step fix.""",hot_tub,unspecified,troubleshooting,data/navigation.json:4144,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/navigation.json,data_json,free_chlorine,10,ppm,"""description"": ""Hot tub chlorine too high? FC above 10 ppm causes irritation. Steps to lower it fast: remove cover, run jets, or dilute. Ful",hot_tub,chlorine,target_range,data/navigation.json:4157,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/navigation.json,data_json,(unmatched),1,ppm,"""description"": ""Hot tub chlorine too low? Below 1 ppm, bacteria can grow in minutes at spa temperatures. Causes, fast fix, and prevention gu",hot_tub,chlorine,troubleshooting,data/navigation.json:4170,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/navigation.json,data_json,free_chlorine,5,ppm,"""description"": ""Can you swim after shocking a pool? Wait until FC drops below 5 ppm — usually 8–24 hours. Wait times by shock dose, and how ",pool,unspecified,shock,data/navigation.json:4339,"(data file, no direct generator)",claim,CONTEXTUAL
data/navigation.json,data_json,free_chlorine,0.5,ppm,"""description"": ""Free chlorine vs total chlorine explained: FC sanitizes, TC = FC + combined chlorine. How to interpret test results and when",unspecified,chlorine,target_range,data/navigation.json:4508,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/navigation.json,data_json,calcium_hardness,400,ppm,"""description"": ""A plastered or pebbled concrete pool requiring higher calcium hardness (200–400 ppm)."",",pool,unspecified,target_range,data/navigation.json:5197,"(data file, no direct generator)",claim,CONTEXTUAL
data/navigation.json,data_json,free_chlorine,5,ppm,"""description"": ""Free chlorine above 5 ppm causing bleaching, eye/skin irritation, and swimmer discomfort."",",unspecified,chlorine,target_range,data/navigation.json:5418,"(data file, no direct generator)",claim,CONTEXTUAL
data/navigation.json,data_json,(unmatched),5,ppm,"""description"": ""Hot tub chlorine levels chart: ideal 3–5 ppm, safe swim threshold, what too high and too low means for health and equipment.",hot_tub,chlorine,target_range,data/navigation.json:6302,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/navigation.json,data_json,ph,120,ppm,"""description"": ""Pool total alkalinity levels chart: ideal 80–120 ppm. What happens if low or high, and how alkalinity affects pH stability.""",pool,unspecified,target_range,data/navigation.json:6406,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/navigation.json,data_json,(unmatched),3,ppm,"""title"": ""Pool Chlorine Levels Chart (1–3 ppm + Shock Targets)"",",pool,chlorine,shock,data/navigation.json:6444,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/navigation.json,data_json,cyanuric_acid,3,ppm,"""description"": ""Pool chlorine levels chart: 1–3 ppm targets, shock ranges, and CYA context—free table + calculator links."",",pool,chlorine,shock,data/navigation.json:6445,"(data file, no direct generator)",claim,CONTEXTUAL
data/navigation.json,data_json,cyanuric_acid,50,ppm,"""description"": ""Pool CYA levels chart: ideal range 30–50 ppm, what is too high, and how CYA affects chlorine effectiveness. Quick reference ",pool,chlorine,target_range,data/navigation.json:6458,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/reference.json,data_json,combined_chlorine,0.5,ppm,"""Combined chlorine above 0.5 ppm requires shock treatment.""",unspecified,chlorine,shock,data/reference.json:145,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/reference.json,data_json,water_temperature,104,°f,"""CPSC and PHTA maximum safe hot tub temperature: 104°F (40°C)."",",hot_tub,unspecified,target_range,data/reference.json:377,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/reference.json,data_json,water_temperature,40,°c,"""CPSC and PHTA maximum safe hot tub temperature: 104°F (40°C)."",",hot_tub,unspecified,target_range,data/reference.json:377,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/reference.json,data_json,combined_chlorine,1,ppm,"""Breakpoint CC 1 ppm"",",unspecified,unspecified,shock,data/reference.json:511,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/reference.json,data_json,combined_chlorine,2,ppm,"""Breakpoint CC 2 ppm"",",unspecified,unspecified,shock,data/reference.json:512,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/reference.json,data_json,algae,30,ppm,"""Green Pool (30 ppm)""",pool,unspecified,target_range,data/reference.json:513,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/reference.json,data_json,free_chlorine,10,ppm,"""Maintenance dose raises FC to approximately 10 ppm. Breakpoint dose is 10x the combined chlorine level. Green pool dose targets 30 ppm FC.""",pool,chlorine,shock,data/reference.json:583,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/reference.json,data_json,free_chlorine,30,ppm,"""Maintenance dose raises FC to approximately 10 ppm. Breakpoint dose is 10x the combined chlorine level. Green pool dose targets 30 ppm FC.""",pool,chlorine,shock,data/reference.json:583,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/reference.json,data_json,free_chlorine,5,ppm,"""Add after dark. Run pump overnight. Do not allow swimming until FC drops below 5 ppm."",",unspecified,unspecified,target_range,data/reference.json:585,"(data file, no direct generator)",claim,CONTEXTUAL
data/reference.json,data_json,free_chlorine,1,ppm,"""overview"": ""CYA protects chlorine from UV but reduces its activity. The minimum free chlorine to maintain effective sanitation must increas",unspecified,chlorine,target_range,data/reference.json:740,"(data file, no direct generator)",claim,CONTEXTUAL
data/reference.json,data_json,free_chlorine,30,ppm,"""overview"": ""CYA protects chlorine from UV but reduces its activity. The minimum free chlorine to maintain effective sanitation must increas",unspecified,chlorine,target_range,data/reference.json:740,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/reference.json,data_json,cyanuric_acid,100,ppm,"""CYA above 100 ppm: plan a 40–50% partial drain and refill.""",unspecified,unspecified,target_range,data/reference.json:811,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/reference.json,data_json,total_alkalinity,1.5,lb,"""title"": ""Sodium Bicarbonate to Raise Alkalinity (1.5 lb raises TA by 10 ppm per 10,000 gal)"",",unspecified,unspecified,target_range,data/reference.json:838,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/reference.json,data_json,total_alkalinity,10,ppm,"""title"": ""Sodium Bicarbonate to Raise Alkalinity (1.5 lb raises TA by 10 ppm per 10,000 gal)"",",unspecified,unspecified,target_range,data/reference.json:838,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/reference.json,data_json,total_alkalinity,0,gal,"""title"": ""Sodium Bicarbonate to Raise Alkalinity (1.5 lb raises TA by 10 ppm per 10,000 gal)"",",unspecified,unspecified,target_range,data/reference.json:838,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/reference.json,data_json,ph,120,ppm,"""title"": ""Muriatic Acid (31.45%) to Lower pH — TA at 80–120 ppm"",",unspecified,unspecified,target_range,data/reference.json:948,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/reference.json,data_json,ph,120,ppm,"""title"": ""Sodium Carbonate (Soda Ash) to Raise pH — TA at 80–120 ppm"",",unspecified,unspecified,target_range,data/reference.json:989,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/reference.json,data_json,ph,150,ppm,"""High alkalinity (above 150 ppm) makes pH much harder to lower — may need 2–3x these doses."",",unspecified,unspecified,target_range,data/reference.json:1020,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/reference.json,data_json,ph,77,°f,"""title"": ""HOCl Percentage at Different pH (at 77°F / 25°C)"",",unspecified,unspecified,target_range,data/reference.json:1046,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/reference.json,data_json,ph,25,°c,"""title"": ""HOCl Percentage at Different pH (at 77°F / 25°C)"",",unspecified,unspecified,target_range,data/reference.json:1046,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/reference.json,data_json,free_chlorine,2,ppm,"""Effective FC at 2 ppm Total FC""",unspecified,unspecified,target_range,data/reference.json:1051,"(data file, no direct generator)",claim,CONTEXTUAL
data/reference.json,data_json,free_chlorine,5,ppm,"""15 min (if FC <5 ppm)"",",unspecified,unspecified,target_range,data/reference.json:1152,"(data file, no direct generator)",claim,CONTEXTUAL
data/reference.json,data_json,free_chlorine,5,ppm,"""Until FC < 5 ppm"",",unspecified,unspecified,target_range,data/reference.json:1158,"(data file, no direct generator)",claim,CONTEXTUAL
data/reference.json,data_json,free_chlorine,5,ppm,"""Re-entry after shock is safe when FC tests below 5 ppm — not based on time alone."",",unspecified,unspecified,shock,data/reference.json:1214,"(data file, no direct generator)",claim,CONTEXTUAL
data/reference.json,data_json,salt,0,ppm,"""Above 3,000 ppm (non-salt)"",",unspecified,saltwater_chlorine_generator,target_range,data/reference.json:1483,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/reference.json,data_json,total_alkalinity,120,ppm,"""Step 3: Adjust total alkalinity to 80–120 ppm. Use sodium bicarbonate to raise; muriatic acid to lower."",",unspecified,unspecified,target_range,data/reference.json:2030,"(data file, no direct generator)",claim,CONTEXTUAL
data/reference.json,data_json,free_chlorine,3,ppm,"""Step 10: Adjust free chlorine to 1–3 ppm using liquid chlorine or cal-hypo shock."",",unspecified,chlorine,shock,data/reference.json:2037,"(data file, no direct generator)",claim,CONTEXTUAL
data/reference.json,data_json,free_chlorine,1,ppm,"""Close pool to guests if FC is below 1 ppm (pool) or 3 ppm (hot tub) until corrected.""",both,unspecified,target_range,data/reference.json:2157,"(data file, no direct generator)",claim,CONTEXTUAL
data/reference.json,data_json,free_chlorine,3,ppm,"""Close pool to guests if FC is below 1 ppm (pool) or 3 ppm (hot tub) until corrected.""",both,unspecified,target_range,data/reference.json:2157,"(data file, no direct generator)",claim,CONTEXTUAL
data/reference.json,data_json,free_chlorine,30,ppm,"""Step 3: Add shock to achieve 30 ppm FC — use the shock calculator for exact dose."",",unspecified,unspecified,shock,data/reference.json:2196,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/reference.json,data_json,free_chlorine,10,ppm,"""Step 5: Test FC every 4–6 hours. If below 10 ppm, add more chlorine to maintain 10+ ppm."",",unspecified,chlorine,target_range,data/reference.json:2198,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/reference.json,data_json,free_chlorine,5,ppm,"""Step 7: Continue filtering until FC drops naturally to 5 ppm or below."",",unspecified,unspecified,target_range,data/reference.json:2200,"(data file, no direct generator)",claim,CONTEXTUAL
data/reference.json,data_json,free_chlorine,10,ppm,"""Step 3: Shock to 10 ppm FC."",",unspecified,unspecified,shock,data/reference.json:2211,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/search-index.json,data_json,sanitizer,5,ppm,"""description"": ""Hit 3–5 ppm sanitizer in seconds: enter spa gallons + test strip readings for exact chlorine ounces. Avoid over-chlorination",hot_tub,chlorine,target_range,data/search-index.json:25,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/search-index.json,data_json,(unmatched),30,ppm,"""title"": ""Pool Shock Calculator (10–30 ppm Dose in 30 Seconds)"",",pool,unspecified,shock,data/search-index.json:94,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/search-index.json,data_json,free_chlorine,10,ppm,"""description"": ""Superchlorination is the practice of raising free chlorine to 10 ppm or higher to destroy chloramines, kill algae, or clear ",unspecified,chlorine,shock,data/search-index.json:1805,"(data file, no direct generator)",claim,REQUIRES_REVIEW
data/search-index.json,data_json,calcium_hardness,400,ppm,"""description"": ""Calcium hardness in pools explained: ideal range 200–400 ppm, what low and high calcium does to surfaces and water, and how ",unspecified,unspecified,target_range,data/search-index.json:1955,"(data file, no direct generator)",claim,CONTEXTUAL
data/search-index.json,data_json,free_chlorine,3,ppm,"""description"": ""Chlorine in pools explained: free chlorine vs combined chlorine vs total chlorine, ideal ranges 1–3 ppm, what causes it to d",unspecified,chlorine,target_range,data/search-index.json:2025,"(data file, no direct generator)",claim,CONTEXTUAL
