url,file_path,cluster,originality_score,originality_evidence,usefulness_score,usefulness_evidence,completeness_score,completeness_evidence,specificity_score,specificity_evidence,accuracy_risk_score,accuracy_risk_evidence,repetition_score,repetition_evidence,search_intent_match_score,search_intent_match_evidence,user_task_completion_score,user_task_completion_evidence,aeo_answer_quality_score,aeo_answer_quality_evidence,trust_signals_score,trust_signals_evidence,overall_quality_score
https://waterbalancetools.com/reference/total-alkalinity-explained,reference/total-alkalinity-explained.html,reference,3,Page has no sibling pages in its cluster family for comparison.,3,"word_count=886; task-support signals=[table present, 6 FAQ items, quick-answer block present].",3,"word_count=886, heading_count=16.",3,5 sentence(s) with numeric ranges/units detected on page.,2,5 chemistry claim(s) detected; external sources exist sitewide.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=139 chars, h1_count=1.",3,"word_count=886; task-support signals=[table present, 6 FAQ items, quick-answer block present].",3,quick-answer block; 6 FAQ item(s); single clear H1 with sufficient body text,1,last-updated date present; no named author or reviewer anywhere on page (sitewide pattern),2.7
https://waterbalancetools.com/reference/vacation-rental-maintenance-schedule,reference/vacation-rental-maintenance-schedule.html,reference,3,Page has no sibling pages in its cluster family for comparison.,3,"word_count=231; task-support signals=[calculator/form present, table present].",2,"word_count=231, heading_count=4.",2,1 sentence(s) with numeric ranges/units detected on page.,2,1 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=131 chars, h1_count=1.",3,"word_count=231; task-support signals=[calculator/form present, table present].",1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.2
https://waterbalancetools.com/reference/water-balance-checklist,reference/water-balance-checklist.html,reference,3,Page has no sibling pages in its cluster family for comparison.,2,word_count=231; task-support signals=[calculator/form present].,2,"word_count=231, heading_count=4.",2,2 sentence(s) with numeric ranges/units detected on page.,2,2 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=121 chars, h1_count=1.",2,word_count=231; task-support signals=[calculator/form present].,1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2
https://waterbalancetools.com/reference/water-replacement-guidelines,reference/water-replacement-guidelines.html,reference,3,Page has no sibling pages in its cluster family for comparison.,3,"word_count=245; task-support signals=[calculator/form present, table present].",2,"word_count=245, heading_count=5.",2,1 sentence(s) with numeric ranges/units detected on page.,2,1 chemistry claim(s) detected; external sources exist sitewide.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=118 chars, h1_count=1.",3,"word_count=245; task-support signals=[calculator/form present, table present].",1,single clear H1 with sufficient body text,1,"last-updated date present; has ""knowledge-sources""/""sources"" block (site-wide check: contains no external citations, only a review date -- see source-audit.csv); no named author or reviewer anywhere on page (sitewide pattern)",2.2
https://waterbalancetools.com/releases/1.0.0,releases/1.0.0.html,releases,2,"Max 6-word-shingle Jaccard similarity to sibling page ""releases/1.1.0.html"" in cluster ""releases"" is 0.44.",2,word_count=206; task-support signals=[table present].,2,"word_count=206, heading_count=11.",1,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,0,Page participates in 6 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=55 chars, h1_count=1.",2,word_count=206; task-support signals=[table present].,1,single clear H1 with sufficient body text,0,no named author or reviewer anywhere on page (sitewide pattern),1.6
https://waterbalancetools.com/releases/1.1.0,releases/1.1.0.html,releases,2,"Max 6-word-shingle Jaccard similarity to sibling page ""releases/1.0.0.html"" in cluster ""releases"" is 0.44.",2,word_count=189; task-support signals=[table present].,1,"word_count=189, heading_count=11.",1,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,0,Page participates in 6 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=53 chars, h1_count=1.",2,word_count=189; task-support signals=[table present].,1,single clear H1 with sufficient body text,0,no named author or reviewer anywhere on page (sitewide pattern),1.5
https://waterbalancetools.com/releases/compatibility,releases/compatibility.html,releases,3,Page has no sibling pages in its cluster family for comparison.,1,word_count=60; task-support signals=[table present].,0,"word_count=60, heading_count=2.",1,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=75 chars, h1_count=1.",1,word_count=60; task-support signals=[table present].,0,No answer-first structural signals detected.,0,no named author or reviewer anywhere on page (sitewide pattern),1.5
https://waterbalancetools.com/releases/,releases/index.html,releases,3,Page has no sibling pages in its cluster family for comparison.,0,word_count=40; task-support signals=[none].,0,"word_count=40, heading_count=3.",0,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,3,"meta_description length=92 chars, h1_count=1.",0,word_count=40; task-support signals=[none].,0,No answer-first structural signals detected.,0,no named author or reviewer anywhere on page (sitewide pattern),1.2
https://waterbalancetools.com/reports/accessibility,reports/accessibility.html,reports,2,"Max 6-word-shingle Jaccard similarity to sibling page ""reports/schema.html"" in cluster ""reports"" is 0.34.",1,word_count=71; task-support signals=[table present].,0,"word_count=71, heading_count=7.",1,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,1,"meta_description length=0 chars, h1_count=1.",1,word_count=71; task-support signals=[table present].,0,No answer-first structural signals detected.,0,no named author or reviewer anywhere on page (sitewide pattern),1.1
https://waterbalancetools.com/reports/ai-readiness,reports/ai-readiness.html,reports,2,"Max 6-word-shingle Jaccard similarity to sibling page ""reports/schema.html"" in cluster ""reports"" is 0.31.",1,word_count=81; task-support signals=[table present].,1,"word_count=81, heading_count=7.",1,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,1,"meta_description length=0 chars, h1_count=1.",1,word_count=81; task-support signals=[table present].,1,single clear H1 with sufficient body text,0,no named author or reviewer anywhere on page (sitewide pattern),1.3
https://waterbalancetools.com/reports/architecture,reports/architecture.html,reports,3,Page has no sibling pages in its cluster family for comparison.,2,word_count=114; task-support signals=[table present].,1,"word_count=114, heading_count=7.",1,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,3,Page participates in 0 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,1,"meta_description length=0 chars, h1_count=1.",2,word_count=114; task-support signals=[table present].,1,single clear H1 with sufficient body text,0,no named author or reviewer anywhere on page (sitewide pattern),1.7
https://waterbalancetools.com/reports/calculators,reports/calculators.html,reports,2,"Max 6-word-shingle Jaccard similarity to sibling page ""reports/datasets.html"" in cluster ""reports"" is 0.40.",1,word_count=64; task-support signals=[table present].,0,"word_count=64, heading_count=7.",1,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,2,Page participates in 1 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,1,"meta_description length=0 chars, h1_count=1.",1,word_count=64; task-support signals=[table present].,0,No answer-first structural signals detected.,0,no named author or reviewer anywhere on page (sitewide pattern),1.1
https://waterbalancetools.com/reports/content,reports/content.html,reports,2,"Max 6-word-shingle Jaccard similarity to sibling page ""reports/mobile.html"" in cluster ""reports"" is 0.30.",2,word_count=134; task-support signals=[table present].,1,"word_count=134, heading_count=7.",1,0 sentence(s) with numeric ranges/units detected on page.,3,No chemistry claims with numeric ranges detected on this page.,2,Page participates in 2 exact repeated paragraph/heading/FAQ block(s) shared with sibling pages.,1,"meta_description length=0 chars, h1_count=1.",2,word_count=134; task-support signals=[table present].,1,single clear H1 with sufficient body text,0,no named author or reviewer anywhere on page (sitewide pattern),1.5
